trial_info,phase,trial_time,event,x,y
test 1,exploration,7.545,,0.233,1.633
test 1,exploration,7.549,,0.233,1.633
test 1,exploration,7.554,,0.233,1.633
test 1,exploration,7.557,,0.233,1.633
test 1,exploration,7.561,,0.233,1.633
test 1,exploration,7.565,,0.233,1.633
test 1,exploration,7.569,,0.233,1.633
test 1,exploration,7.573,,0.233,1.633
test 1,exploration,7.577,,0.233,1.633
test 1,exploration,7.581,,0.233,1.633
test 1,exploration,7.586,,0.233,1.633
test 1,exploration,7.59,,0.233,1.633
test 1,exploration,7.594,,0.233,1.633
test 1,exploration,7.598,,0.233,1.633
test 1,exploration,7.602,,0.233,1.633
test 1,exploration,7.606,,0.233,1.633
test 1,exploration,7.61,,0.233,1.633
test 1,exploration,7.614,,0.233,1.633
test 1,exploration,7.618,,0.233,1.633
test 1,exploration,7.623,,0.233,1.633
test 1,exploration,7.626,,0.233,1.633
test 1,exploration,7.631,,0.233,1.633
test 1,exploration,7.634,,0.233,1.633
test 1,exploration,7.638,,0.233,1.633
test 1,exploration,7.642,,0.233,1.633
test 1,exploration,7.647,,0.233,1.633
test 1,exploration,7.651,,0.233,1.633
test 1,exploration,7.655,,0.233,1.633
test 1,exploration,7.659,,0.233,1.633
test 1,exploration,7.663,,0.233,1.633
test 1,exploration,7.667,,0.233,1.633
test 1,exploration,7.671,,0.233,1.633
test 1,exploration,7.676,,0.233,1.633
test 1,exploration,7.68,,0.233,1.633
test 1,exploration,7.683,,0.233,1.633
test 1,exploration,7.687,,0.233,1.633
test 1,exploration,7.691,,0.233,1.633
test 1,exploration,7.694,,0.233,1.633
test 1,exploration,7.698,,0.233,1.633
test 1,exploration,7.703,,0.233,1.633
test 1,exploration,7.707,,0.233,1.633
test 1,exploration,7.711,,0.233,1.633
test 1,exploration,7.715,,0.233,1.633
test 1,exploration,7.719,,0.233,1.633
test 1,exploration,7.723,,0.233,1.633
test 1,exploration,7.726,,0.233,1.633
test 1,exploration,7.731,,0.233,1.633
test 1,exploration,7.734,,0.233,1.633
test 1,exploration,7.738,,0.233,1.633
test 1,exploration,7.742,,0.233,1.633
test 1,exploration,7.746,,0.233,1.633
test 1,exploration,7.751,,0.233,1.633
test 1,exploration,7.755,,0.233,1.633
test 1,exploration,7.759,,0.233,1.633
test 1,exploration,7.763,,0.233,1.633
test 1,exploration,7.767,,0.233,1.633
test 1,exploration,7.771,,0.233,1.633
test 1,exploration,7.776,,0.233,1.633
test 1,exploration,7.78,,0.233,1.633
test 1,exploration,7.784,,0.233,1.633
test 1,exploration,7.788,,0.233,1.633
test 1,exploration,7.791,,0.233,1.633
test 1,exploration,7.796,,0.233,1.633
test 1,exploration,7.799,,0.233,1.633
test 1,exploration,7.803,,0.233,1.633
test 1,exploration,7.808,,0.233,1.633
test 1,exploration,7.812,,0.233,1.633
test 1,exploration,7.816,,0.233,1.633
test 1,exploration,7.82,,0.233,1.633
test 1,exploration,7.823,,0.233,1.633
test 1,exploration,7.827,,0.233,1.633
test 1,exploration,7.831,,0.233,1.633
test 1,exploration,7.835,,0.233,1.633
test 1,exploration,7.839,,0.233,1.633
test 1,exploration,7.844,,0.233,1.633
test 1,exploration,7.848,,0.233,1.633
test 1,exploration,7.852,,0.233,1.633
test 1,exploration,7.856,,0.233,1.633
test 1,exploration,7.859,,0.233,1.633
test 1,exploration,7.864,,0.233,1.633
test 1,exploration,7.867,,0.233,1.633
test 1,exploration,7.872,,0.233,1.633
test 1,exploration,7.876,,0.233,1.633
test 1,exploration,7.88,,0.233,1.633
test 1,exploration,7.884,,0.233,1.633
test 1,exploration,7.887,,0.233,1.633
test 1,exploration,7.891,,0.233,1.633
test 1,exploration,7.896,,0.233,1.633
test 1,exploration,7.899,,0.233,1.633
test 1,exploration,7.903,,0.233,1.633
test 1,exploration,7.908,,0.233,1.633
test 1,exploration,7.912,,0.233,1.633
test 1,exploration,7.916,,0.233,1.633
test 1,exploration,7.92,,0.233,1.633
test 1,exploration,7.923,,0.233,1.633
test 1,exploration,7.927,,0.233,1.633
test 1,exploration,7.931,,0.233,1.633
test 1,exploration,7.935,,0.233,1.633
test 1,exploration,7.939,,0.233,1.633
test 1,exploration,7.944,,0.233,1.633
test 1,exploration,7.948,,0.233,1.633
test 1,exploration,7.952,,0.233,1.633
test 1,exploration,7.955,,0.233,1.633
test 1,exploration,7.959,,0.233,1.633
test 1,exploration,7.963,,0.233,1.633
test 1,exploration,7.967,,0.233,1.633
test 1,exploration,7.971,,0.233,1.633
test 1,exploration,7.976,,0.233,1.633
test 1,exploration,7.98,,0.233,1.633
test 1,exploration,7.984,,0.233,1.633
test 1,exploration,7.988,,0.233,1.633
test 1,exploration,7.991,,0.233,1.633
test 1,exploration,7.996,,0.233,1.633
test 1,exploration,8.0,,0.233,1.633
test 1,exploration,8.003,,0.233,1.633
test 1,exploration,8.007,,0.233,1.633
test 1,exploration,8.011,,0.233,1.633
test 1,exploration,8.016,,0.233,1.633
test 1,exploration,8.02,,0.233,1.633
test 1,exploration,8.024,,0.233,1.633
test 1,exploration,8.028,,0.233,1.633
test 1,exploration,8.032,,0.233,1.633
test 1,exploration,8.036,,0.233,1.633
test 1,exploration,8.039,,0.233,1.633
test 1,exploration,8.043,,0.233,1.633
test 1,exploration,8.048,,0.233,1.633
test 1,exploration,8.052,,0.233,1.633
test 1,exploration,8.056,,0.233,1.633
test 1,exploration,8.06,,0.233,1.633
test 1,exploration,8.064,,0.233,1.633
test 1,exploration,8.067,,0.233,1.633
test 1,exploration,8.071,,0.233,1.633
test 1,exploration,8.075,,0.233,1.633
test 1,exploration,8.079,,0.233,1.633
test 1,exploration,8.084,,0.233,1.633
test 1,exploration,8.088,,0.233,1.633
test 1,exploration,8.092,,0.233,1.633
test 1,exploration,8.096,,0.233,1.633
test 1,exploration,8.1,,0.233,1.633
test 1,exploration,8.104,,0.233,1.633
test 1,exploration,8.108,,0.233,1.633
test 1,exploration,8.113,,0.233,1.633
test 1,exploration,8.117,,0.233,1.633
test 1,exploration,8.12,,0.233,1.633
test 1,exploration,8.125,,0.233,1.633
test 1,exploration,8.13,,0.233,1.633
test 1,exploration,8.134,,0.233,1.633
test 1,exploration,8.138,,0.233,1.633
test 1,exploration,8.142,,0.233,1.633
test 1,exploration,8.147,,0.233,1.633
test 1,exploration,8.15,,0.233,1.633
test 1,exploration,8.154,,0.233,1.633
test 1,exploration,8.158,,0.233,1.633
test 1,exploration,8.163,,0.233,1.633
test 1,exploration,8.167,,0.233,1.633
test 1,exploration,8.171,,0.233,1.633
test 1,exploration,8.175,,0.233,1.633
test 1,exploration,8.18,,0.233,1.633
test 1,exploration,8.184,,0.233,1.633
test 1,exploration,8.187,,0.233,1.633
test 1,exploration,8.191,,0.233,1.633
test 1,exploration,8.195,,0.233,1.633
test 1,exploration,8.199,,0.233,1.633
test 1,exploration,8.203,,0.233,1.633
test 1,exploration,8.208,,0.233,1.633
test 1,exploration,8.213,,0.233,1.633
test 1,exploration,8.217,,0.233,1.633
test 1,exploration,8.221,,0.233,1.633
test 1,exploration,8.224,,0.233,1.633
test 1,exploration,8.229,,0.233,1.633
test 1,exploration,8.233,,0.233,1.633
test 1,exploration,8.237,,0.233,1.633
test 1,exploration,8.242,,0.233,1.633
test 1,exploration,8.246,,0.233,1.633
test 1,exploration,8.25,,0.233,1.633
test 1,exploration,8.254,,0.233,1.633
test 1,exploration,8.257,,0.233,1.633
test 1,exploration,8.261,,0.233,1.633
test 1,exploration,8.266,,0.233,1.633
test 1,exploration,8.269,,0.233,1.633
test 1,exploration,8.273,,0.233,1.633
test 1,exploration,8.277,,0.233,1.633
test 1,exploration,8.281,,0.233,1.633
test 1,exploration,8.286,,0.233,1.633
test 1,exploration,8.29,,0.233,1.633
test 1,exploration,8.293,,0.233,1.633
test 1,exploration,8.298,,0.233,1.633
test 1,exploration,8.302,,0.233,1.633
test 1,exploration,8.306,,0.233,1.633
test 1,exploration,8.31,,0.233,1.633
test 1,exploration,8.314,,0.233,1.633
test 1,exploration,8.319,,0.233,1.633
test 1,exploration,8.322,,0.233,1.633
test 1,exploration,8.326,,0.233,1.633
test 1,exploration,8.331,,0.233,1.633
test 1,exploration,8.334,,0.233,1.633
test 1,exploration,8.338,,0.233,1.633
test 1,exploration,8.342,,0.233,1.633
test 1,exploration,8.346,,0.233,1.633
test 1,exploration,8.351,,0.233,1.633
test 1,exploration,8.355,,0.233,1.633
test 1,exploration,8.359,,0.233,1.633
test 1,exploration,8.363,,0.233,1.633
test 1,exploration,8.367,,0.233,1.633
test 1,exploration,8.371,,0.233,1.633
test 1,exploration,8.376,,0.233,1.633
test 1,exploration,8.38,,0.233,1.633
test 1,exploration,8.384,,0.233,1.633
test 1,exploration,8.388,,0.233,1.633
test 1,exploration,8.392,,0.233,1.633
test 1,exploration,8.396,,0.233,1.633
test 1,exploration,8.4,,0.233,1.633
test 1,exploration,8.404,,0.233,1.633
test 1,exploration,8.409,,0.233,1.633
test 1,exploration,8.413,,0.233,1.633
test 1,exploration,8.417,,0.233,1.633
test 1,exploration,8.421,,0.233,1.633
test 1,exploration,8.426,,0.233,1.633
test 1,exploration,8.43,,0.233,1.633
test 1,exploration,8.434,,0.233,1.633
test 1,exploration,8.439,,0.233,1.633
test 1,exploration,8.443,,0.233,1.633
test 1,exploration,8.448,,0.233,1.633
test 1,exploration,8.453,,0.233,1.633
test 1,exploration,8.457,,0.233,1.633
test 1,exploration,8.461,,0.233,1.633
test 1,exploration,8.467,,0.233,1.633
test 1,exploration,8.471,,0.233,1.633
test 1,exploration,8.476,,0.233,1.633
test 1,exploration,8.481,,0.233,1.633
test 1,exploration,8.485,,0.233,1.633
test 1,exploration,8.489,,0.233,1.633
test 1,exploration,8.494,,0.233,1.633
test 1,exploration,8.498,,0.233,1.633
test 1,exploration,8.503,,0.233,1.633
test 1,exploration,8.507,,0.233,1.633
test 1,exploration,8.512,,0.233,1.633
test 1,exploration,8.517,,0.233,1.633
test 1,exploration,8.521,,0.233,1.633
test 1,exploration,8.525,,0.233,1.633
test 1,exploration,8.53,,0.233,1.633
test 1,exploration,8.534,,0.233,1.633
test 1,exploration,8.538,,0.233,1.633
test 1,exploration,8.543,,0.233,1.633
test 1,exploration,8.548,,0.233,1.633
test 1,exploration,8.552,,0.233,1.633
test 1,exploration,8.556,,0.233,1.633
test 1,exploration,8.56,,0.233,1.633
test 1,exploration,8.565,,0.233,1.633
test 1,exploration,8.569,,0.233,1.633
test 1,exploration,8.573,,0.233,1.633
test 1,exploration,8.578,,0.233,1.633
test 1,exploration,8.582,,0.233,1.633
test 1,exploration,8.587,,0.233,1.633
test 1,exploration,8.592,,0.233,1.633
test 1,exploration,8.597,,0.233,1.633
test 1,exploration,8.601,,0.233,1.633
test 1,exploration,8.606,,0.233,1.633
test 1,exploration,8.612,,0.233,1.633
test 1,exploration,8.616,,0.233,1.633
test 1,exploration,8.62,,0.233,1.633
test 1,exploration,8.624,,0.233,1.633
test 1,exploration,8.629,,0.233,1.633
test 1,exploration,8.634,,0.233,1.633
test 1,exploration,8.638,,0.233,1.633
test 1,exploration,8.643,,0.233,1.633
test 1,exploration,8.648,,0.233,1.633
test 1,exploration,8.652,,0.233,1.633
test 1,exploration,8.656,,0.233,1.633
test 1,exploration,8.66,,0.233,1.633
test 1,exploration,8.664,,0.233,1.633
test 1,exploration,8.669,,0.233,1.633
test 1,exploration,8.673,,0.233,1.633
test 1,exploration,8.677,,0.233,1.633
test 1,exploration,8.682,,0.233,1.633
test 1,exploration,8.686,,0.233,1.633
test 1,exploration,8.69,,0.233,1.633
test 1,exploration,8.695,,0.233,1.633
test 1,exploration,8.699,,0.233,1.633
test 1,exploration,8.704,,0.233,1.633
test 1,exploration,8.709,,0.233,1.633
test 1,exploration,8.713,,0.233,1.633
test 1,exploration,8.717,,0.233,1.633
test 1,exploration,8.721,,0.233,1.633
test 1,exploration,8.724,,0.233,1.633
test 1,exploration,8.729,,0.233,1.633
test 1,exploration,8.733,,0.233,1.633
test 1,exploration,8.737,,0.233,1.633
test 1,exploration,8.741,,0.233,1.633
test 1,exploration,8.746,,0.233,1.633
test 1,exploration,8.75,,0.233,1.633
test 1,exploration,8.754,,0.233,1.633
test 1,exploration,8.757,,0.233,1.633
test 1,exploration,8.761,,0.233,1.633
test 1,exploration,8.765,,0.233,1.633
test 1,exploration,8.769,,0.233,1.633
test 1,exploration,8.773,,0.233,1.633
test 1,exploration,8.778,,0.233,1.633
test 1,exploration,8.782,,0.233,1.633
test 1,exploration,8.785,,0.233,1.633
test 1,exploration,8.789,,0.233,1.633
test 1,exploration,8.793,,0.233,1.633
test 1,exploration,8.797,,0.233,1.633
test 1,exploration,8.801,,0.233,1.633
test 1,exploration,8.805,,0.233,1.633
test 1,exploration,8.81,,0.233,1.633
test 1,exploration,8.813,,0.233,1.633
test 1,exploration,8.818,,0.233,1.633
test 1,exploration,8.822,,0.233,1.633
test 1,exploration,8.826,,0.233,1.633
test 1,exploration,8.831,,0.233,1.633
test 1,exploration,8.835,,0.233,1.633
test 1,exploration,8.839,,0.233,1.633
test 1,exploration,8.844,,0.233,1.633
test 1,exploration,8.849,,0.233,1.633
test 1,exploration,8.853,,0.233,1.633
test 1,exploration,8.857,,0.233,1.633
test 1,exploration,8.862,,0.233,1.633
test 1,exploration,8.867,,0.233,1.633
test 1,exploration,8.871,,0.233,1.633
test 1,exploration,8.875,,0.233,1.633
test 1,exploration,8.88,,0.233,1.633
test 1,exploration,8.885,,0.233,1.633
test 1,exploration,8.889,,0.233,1.633
test 1,exploration,8.893,,0.233,1.633
test 1,exploration,8.898,,0.233,1.633
test 1,exploration,8.903,,0.233,1.633
test 1,exploration,8.907,,0.233,1.633
test 1,exploration,8.912,,0.233,1.633
test 1,exploration,8.917,,0.233,1.633
test 1,exploration,8.921,,0.233,1.633
test 1,exploration,8.925,,0.233,1.633
test 1,exploration,8.93,,0.233,1.633
test 1,exploration,8.934,,0.233,1.633
test 1,exploration,8.938,,0.233,1.633
test 1,exploration,8.942,,0.233,1.633
test 1,exploration,8.946,,0.233,1.633
test 1,exploration,8.951,,0.233,1.633
test 1,exploration,8.955,,0.233,1.633
test 1,exploration,8.959,,0.233,1.633
test 1,exploration,8.963,,0.233,1.633
test 1,exploration,8.967,,0.233,1.633
test 1,exploration,8.972,,0.233,1.633
test 1,exploration,8.977,,0.233,1.633
test 1,exploration,8.981,,0.233,1.633
test 1,exploration,8.984,,0.233,1.633
test 1,exploration,8.988,,0.233,1.633
test 1,exploration,8.992,,0.233,1.633
test 1,exploration,8.996,,0.233,1.633
test 1,exploration,9.0,,0.233,1.633
test 1,exploration,9.004,,0.233,1.633
test 1,exploration,9.008,,0.233,1.633
test 1,exploration,9.013,,0.233,1.633
test 1,exploration,9.017,,0.233,1.633
test 1,exploration,9.021,,0.233,1.633
test 1,exploration,9.025,,0.233,1.633
test 1,exploration,9.029,,0.233,1.633
test 1,exploration,9.033,,0.233,1.633
test 1,exploration,9.037,,0.233,1.633
test 1,exploration,9.041,,0.233,1.633
test 1,exploration,9.045,,0.233,1.633
test 1,exploration,9.05,,0.233,1.633
test 1,exploration,9.054,,0.233,1.633
test 1,exploration,9.057,,0.233,1.633
test 1,exploration,9.061,,0.233,1.633
test 1,exploration,9.066,,0.233,1.633
test 1,exploration,9.069,,0.233,1.633
test 1,exploration,9.073,,0.233,1.633
test 1,exploration,9.077,,0.233,1.633
test 1,exploration,9.082,,0.233,1.633
test 1,exploration,9.086,,0.233,1.633
test 1,exploration,9.09,,0.233,1.633
test 1,exploration,9.094,,0.233,1.633
test 1,exploration,9.098,,0.233,1.633
test 1,exploration,9.102,,0.233,1.633
test 1,exploration,9.106,,0.233,1.633
test 1,exploration,9.11,,0.233,1.633
test 1,exploration,9.114,,0.233,1.633
test 1,exploration,9.119,,0.233,1.633
test 1,exploration,9.123,,0.233,1.633
test 1,exploration,9.127,,0.233,1.633
test 1,exploration,9.131,,0.233,1.633
test 1,exploration,9.135,,0.233,1.633
test 1,exploration,9.138,,0.233,1.633
test 1,exploration,9.142,,0.233,1.633
test 1,exploration,9.147,,0.233,1.633
test 1,exploration,9.152,,0.233,1.633
test 1,exploration,9.156,,0.233,1.633
test 1,exploration,9.16,,0.233,1.633
test 1,exploration,9.165,,0.233,1.633
test 1,exploration,9.169,,0.233,1.633
test 1,exploration,9.173,,0.233,1.633
test 1,exploration,9.178,,0.233,1.633
test 1,exploration,9.183,,0.233,1.633
test 1,exploration,9.188,,0.233,1.633
test 1,exploration,9.192,,0.233,1.633
test 1,exploration,9.197,,0.233,1.633
test 1,exploration,9.201,,0.233,1.633
test 1,exploration,9.205,,0.233,1.633
test 1,exploration,9.209,,0.233,1.633
test 1,exploration,9.214,,0.233,1.633
test 1,exploration,9.219,,0.233,1.633
test 1,exploration,9.223,,0.233,1.633
test 1,exploration,9.227,,0.233,1.633
test 1,exploration,9.232,,0.233,1.633
test 1,exploration,9.236,,0.233,1.633
test 1,exploration,9.24,,0.233,1.633
test 1,exploration,9.244,,0.233,1.633
test 1,exploration,9.248,,0.233,1.633
test 1,exploration,9.253,,0.233,1.633
test 1,exploration,9.256,,0.233,1.633
test 1,exploration,9.26,,0.233,1.633
test 1,exploration,9.264,,0.233,1.633
test 1,exploration,9.268,,0.233,1.633
test 1,exploration,9.273,,0.233,1.633
test 1,exploration,9.278,,0.233,1.633
test 1,exploration,9.281,,0.233,1.633
test 1,exploration,9.285,,0.233,1.633
test 1,exploration,9.289,,0.233,1.633
test 1,exploration,9.293,,0.233,1.633
test 1,exploration,9.297,,0.233,1.633
test 1,exploration,9.301,,0.233,1.633
test 1,exploration,9.306,,0.233,1.633
test 1,exploration,9.311,,0.233,1.633
test 1,exploration,9.315,,0.233,1.633
test 1,exploration,9.319,,0.233,1.633
test 1,exploration,9.323,,0.233,1.633
test 1,exploration,9.327,,0.233,1.633
test 1,exploration,9.332,,0.233,1.633
test 1,exploration,9.336,,0.233,1.633
test 1,exploration,9.341,,0.233,1.633
test 1,exploration,9.346,,0.233,1.633
test 1,exploration,9.351,,0.233,1.633
test 1,exploration,9.355,,0.233,1.633
test 1,exploration,9.359,,0.233,1.633
test 1,exploration,9.364,,0.233,1.633
test 1,exploration,9.368,,0.233,1.633
test 1,exploration,9.373,,0.233,1.633
test 1,exploration,9.378,,0.233,1.633
test 1,exploration,9.382,,0.233,1.633
test 1,exploration,9.386,,0.233,1.633
test 1,exploration,9.39,,0.233,1.633
test 1,exploration,9.394,,0.233,1.633
test 1,exploration,9.399,,0.233,1.633
test 1,exploration,9.403,,0.233,1.633
test 1,exploration,9.408,,0.233,1.633
test 1,exploration,9.413,,0.233,1.633
test 1,exploration,9.417,,0.233,1.633
test 1,exploration,9.421,,0.233,1.633
test 1,exploration,9.425,,0.233,1.633
test 1,exploration,9.43,,0.233,1.633
test 1,exploration,9.434,,0.233,1.633
test 1,exploration,9.439,,0.233,1.633
test 1,exploration,9.444,,0.233,1.633
test 1,exploration,9.448,,0.233,1.633
test 1,exploration,9.452,,0.233,1.633
test 1,exploration,9.456,,0.233,1.633
test 1,exploration,9.46,,0.233,1.633
test 1,exploration,9.465,,0.233,1.633
test 1,exploration,9.469,,0.233,1.633
test 1,exploration,9.473,,0.233,1.633
test 1,exploration,9.477,,0.233,1.633
test 1,exploration,9.482,,0.233,1.633
test 1,exploration,9.487,,0.233,1.633
test 1,exploration,9.491,,0.233,1.633
test 1,exploration,9.496,,0.233,1.633
test 1,exploration,9.5,,0.233,1.633
test 1,exploration,9.504,,0.233,1.633
test 1,exploration,9.51,,0.233,1.633
test 1,exploration,9.515,,0.233,1.633
test 1,exploration,9.519,,0.233,1.633
test 1,exploration,9.523,,0.233,1.633
test 1,exploration,9.527,,0.233,1.633
test 1,exploration,9.532,,0.233,1.633
test 1,exploration,9.536,,0.233,1.633
test 1,exploration,9.541,,0.233,1.633
test 1,exploration,9.546,,0.233,1.633
test 1,exploration,9.55,,0.233,1.633
test 1,exploration,9.554,,0.233,1.633
test 1,exploration,9.558,,0.233,1.633
test 1,exploration,9.563,,0.233,1.633
test 1,exploration,9.568,,0.233,1.633
test 1,exploration,9.572,,0.233,1.633
test 1,exploration,9.577,,0.233,1.633
test 1,exploration,9.581,,0.233,1.633
test 1,exploration,9.585,,0.233,1.633
test 1,exploration,9.589,,0.233,1.633
test 1,exploration,9.593,,0.233,1.633
test 1,exploration,9.598,,0.233,1.633
test 1,exploration,9.603,,0.233,1.633
test 1,exploration,9.607,,0.233,1.633
test 1,exploration,9.612,,0.233,1.633
test 1,exploration,9.616,,0.233,1.633
test 1,exploration,9.621,,0.233,1.633
test 1,exploration,9.625,,0.233,1.633
test 1,exploration,9.63,,0.233,1.633
test 1,exploration,9.634,,0.233,1.633
test 1,exploration,9.638,,0.233,1.633
test 1,exploration,9.643,,0.233,1.633
test 1,exploration,9.648,,0.233,1.633
test 1,exploration,9.652,,0.233,1.633
test 1,exploration,9.656,,0.233,1.633
test 1,exploration,9.66,,0.233,1.633
test 1,exploration,9.665,,0.233,1.633
test 1,exploration,9.669,,0.233,1.633
test 1,exploration,9.673,,0.233,1.633
test 1,exploration,9.678,,0.233,1.633
test 1,exploration,9.683,,0.233,1.633
test 1,exploration,9.687,,0.233,1.633
test 1,exploration,9.692,,0.233,1.633
test 1,exploration,9.696,,0.233,1.633
test 1,exploration,9.701,,0.233,1.633
test 1,exploration,9.705,,0.233,1.633
test 1,exploration,9.71,,0.233,1.633
test 1,exploration,9.714,,0.233,1.633
test 1,exploration,9.719,,0.233,1.633
test 1,exploration,9.724,,0.233,1.633
test 1,exploration,9.728,,0.233,1.633
test 1,exploration,9.732,,0.233,1.633
test 1,exploration,9.737,,0.233,1.633
test 1,exploration,9.741,,0.233,1.633
test 1,exploration,9.746,,0.233,1.633
test 1,exploration,9.751,,0.233,1.633
test 1,exploration,9.755,,0.233,1.633
test 1,exploration,9.759,,0.233,1.633
test 1,exploration,9.763,,0.233,1.633
test 1,exploration,9.768,,0.233,1.633
test 1,exploration,9.772,,0.233,1.633
test 1,exploration,9.776,,0.233,1.633
test 1,exploration,9.781,,0.233,1.633
test 1,exploration,9.786,,0.233,1.633
test 1,exploration,9.79,,0.233,1.633
test 1,exploration,9.794,,0.233,1.633
test 1,exploration,9.798,,0.233,1.633
test 1,exploration,9.803,,0.233,1.633
test 1,exploration,9.807,,0.233,1.633
test 1,exploration,9.812,,0.233,1.633
test 1,exploration,9.817,,0.233,1.633
test 1,exploration,9.821,,0.233,1.633
test 1,exploration,9.825,,0.233,1.633
test 1,exploration,9.83,,0.233,1.633
test 1,exploration,9.834,,0.233,1.633
test 1,exploration,9.838,,0.233,1.633
test 1,exploration,9.843,,0.233,1.633
test 1,exploration,9.848,,0.233,1.633
test 1,exploration,9.853,,0.233,1.633
test 1,exploration,9.857,,0.233,1.633
test 1,exploration,9.861,,0.233,1.633
test 1,exploration,9.866,,0.233,1.633
test 1,exploration,9.87,,0.233,1.633
test 1,exploration,9.874,,0.233,1.633
test 1,exploration,9.879,,0.233,1.633
test 1,exploration,9.884,,0.233,1.633
test 1,exploration,9.888,,0.233,1.633
test 1,exploration,9.892,,0.233,1.633
test 1,exploration,9.897,,0.233,1.633
test 1,exploration,9.901,,0.233,1.633
test 1,exploration,9.906,,0.233,1.633
test 1,exploration,9.911,,0.233,1.633
test 1,exploration,9.916,,0.233,1.633
test 1,exploration,9.92,,0.233,1.633
test 1,exploration,9.924,,0.233,1.633
test 1,exploration,9.928,,0.233,1.633
test 1,exploration,9.933,,0.233,1.633
test 1,exploration,9.937,,0.233,1.633
test 1,exploration,9.941,,0.233,1.633
test 1,exploration,9.946,,0.233,1.633
test 1,exploration,9.952,,0.233,1.633
test 1,exploration,9.956,,0.233,1.633
test 1,exploration,9.96,,0.233,1.633
test 1,exploration,9.965,,0.233,1.633
test 1,exploration,9.969,,0.233,1.633
test 1,exploration,9.973,,0.233,1.633
test 1,exploration,9.978,,0.233,1.633
test 1,exploration,9.983,,0.233,1.633
test 1,exploration,9.987,,0.233,1.633
test 1,exploration,9.991,,0.233,1.633
test 1,exploration,9.996,,0.233,1.633
test 1,exploration,10.001,,0.233,1.633
test 1,exploration,10.005,,0.233,1.633
test 1,exploration,10.01,,0.233,1.633
test 1,exploration,10.015,,0.233,1.633
test 1,exploration,10.019,,0.233,1.633
test 1,exploration,10.023,,0.233,1.633
test 1,exploration,10.028,,0.233,1.633
test 1,exploration,10.032,,0.233,1.633
test 1,exploration,10.036,,0.233,1.633
test 1,exploration,10.041,,0.233,1.633
test 1,exploration,10.045,,0.233,1.633
test 1,exploration,10.051,,0.233,1.633
test 1,exploration,10.055,,0.233,1.633
test 1,exploration,10.059,,0.233,1.633
test 1,exploration,10.063,,0.233,1.633
test 1,exploration,10.068,,0.233,1.633
test 1,exploration,10.072,,0.233,1.633
test 1,exploration,10.076,,0.233,1.633
test 1,exploration,10.081,,0.233,1.633
test 1,exploration,10.086,,0.233,1.633
test 1,exploration,10.09,,0.233,1.633
test 1,exploration,10.095,,0.233,1.633
test 1,exploration,10.099,,0.233,1.633
test 1,exploration,10.104,,0.233,1.633
test 1,exploration,10.108,,0.233,1.633
test 1,exploration,10.112,,0.233,1.633
test 1,exploration,10.117,,0.233,1.633
test 1,exploration,10.122,,0.233,1.633
test 1,exploration,10.126,,0.233,1.633
test 1,exploration,10.13,,0.233,1.633
test 1,exploration,10.134,,0.233,1.633
test 1,exploration,10.138,,0.233,1.633
test 1,exploration,10.142,,0.233,1.633
test 1,exploration,10.146,,0.233,1.633
test 1,exploration,10.151,,0.233,1.633
test 1,exploration,10.155,,0.233,1.633
test 1,exploration,10.159,,0.233,1.633
test 1,exploration,10.164,,0.233,1.633
test 1,exploration,10.168,,0.233,1.633
test 1,exploration,10.172,,0.233,1.633
test 1,exploration,10.177,,0.233,1.633
test 1,exploration,10.182,,0.233,1.633
test 1,exploration,10.186,,0.233,1.633
test 1,exploration,10.19,,0.233,1.633
test 1,exploration,10.195,,0.233,1.633
test 1,exploration,10.2,,0.233,1.633
test 1,exploration,10.204,,0.233,1.633
test 1,exploration,10.209,,0.233,1.633
test 1,exploration,10.214,,0.233,1.633
test 1,exploration,10.218,,0.233,1.633
test 1,exploration,10.222,,0.233,1.633
test 1,exploration,10.226,,0.233,1.633
test 1,exploration,10.231,,0.233,1.633
test 1,exploration,10.235,,0.233,1.633
test 1,exploration,10.239,,0.233,1.633
test 1,exploration,10.243,,0.233,1.633
test 1,exploration,10.249,,0.233,1.633
test 1,exploration,10.253,,0.233,1.633
test 1,exploration,10.257,,0.233,1.633
test 1,exploration,10.262,,0.233,1.633
test 1,exploration,10.267,,0.233,1.633
test 1,exploration,10.271,,0.233,1.633
test 1,exploration,10.274,,0.233,1.633
test 1,exploration,10.279,,0.233,1.633
test 1,exploration,10.283,,0.233,1.633
test 1,exploration,10.287,,0.233,1.633
test 1,exploration,10.291,,0.233,1.633
test 1,exploration,10.296,,0.233,1.633
test 1,exploration,10.3,,0.233,1.633
test 1,exploration,10.303,,0.233,1.633
test 1,exploration,10.307,,0.233,1.633
test 1,exploration,10.311,,0.233,1.633
test 1,exploration,10.316,,0.233,1.633
test 1,exploration,10.32,,0.233,1.633
test 1,exploration,10.324,,0.233,1.633
test 1,exploration,10.328,,0.233,1.633
test 1,exploration,10.332,,0.233,1.633
test 1,exploration,10.336,,0.233,1.633
test 1,exploration,10.34,,0.233,1.633
test 1,exploration,10.344,,0.233,1.633
test 1,exploration,10.349,,0.233,1.633
test 1,exploration,10.354,,0.233,1.633
test 1,exploration,10.358,,0.233,1.633
test 1,exploration,10.363,,0.233,1.633
test 1,exploration,10.367,,0.233,1.633
test 1,exploration,10.371,,0.233,1.633
test 1,exploration,10.375,,0.233,1.633
